Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-11-25 22:52:08.622,1,-0.4,0.28,13.83,-0.41,-0.48,0.11,0.02,-0.03,-0.59,-45.04,11.78,-30.69
2025-11-25 22:52:10.276,1,1.09,0.06,14.0,1.11,1.69,-0.02,-0.01,-0.04,-0.59,-46.03,12.26,-27.6
2025-11-25 22:52:11.852,1,0.14,0.14,12.77,0.95,1.56,0.07,0.02,-0.03,-0.59,-45.88,12.08,-29.19
2025-11-25 22:52:13.751,1,0.96,0.53,11.74,0.94,1.73,0.19,0.01,-0.04,-0.59,-46.14,12.11,-28.93
2025-11-25 22:52:15.055,1,-0.5,0.14,13.32,0.69,1.23,0.17,0.02,-0.03,-0.59,-45.64,11.21,-29.16
2025-11-25 22:52:17.166,1,0.73,0.79,12.79,2.3,3.61,-0.12,0.02,-0.04,-0.59,-47.04,11.19,-27.94
2025-11-25 22:52:18.367,1,0.72,0.58,7.38,0.75,1.36,0.1,0.02,-0.03,-0.59,-46.95,12.75,-28.65
2025-11-25 22:52:19.808,1,0.09,0.13,11.9,1.13,2.09,0.08,0.02,-0.03,-0.59,-46.48,12.86,-28.03
2025-11-25 22:52:21.574,1,-0.0,-0.42,15.07,0.64,1.08,0.12,0.03,-0.03,-0.59,-45.9,11.49,-29.44
2025-11-25 22:52:23.006,1,0.32,0.29,12.39,-0.06,0.05,0.26,0.01,-0.04,-0.59,-45.64,12.26,-28.84
2025-11-25 22:52:24.981,1,0.19,1.17,14.95,0.67,1.26,0.22,0.01,-0.04,-0.59,-47.61,11.14,-26.94
2025-11-25 22:52:27.130,1,0.8,0.9,10.86,-0.04,0.12,0.22,0.03,-0.03,-0.59,-47.27,12.38,-27.73
2025-11-25 22:52:29.280,1,1.36,0.79,13.72,0.81,1.87,0.08,0.02,-0.03,-0.58,-48.36,12.0,-27.21
2025-11-25 22:52:31.960,1,0.62,0.85,10.92,1.2,2.27,0.14,0.03,-0.03,-0.58,-46.61,12.15,-27.83
2025-11-25 22:52:33.987,1,-0.18,1.22,12.31,0.1,0.19,0.24,0.02,-0.04,-0.58,-45.06,12.13,-29.29
2025-11-25 22:52:35.171,1,0.0,0.66,10.62,0.4,0.98,0.16,0.04,-0.02,-0.58,-46.65,12.53,-28.43
2025-11-25 22:52:36.837,1,1.18,0.52,14.13,1.27,2.03,0.0,0.01,-0.04,-0.58,-45.54,12.83,-28.86
2025-11-25 22:52:38.853,1,-0.01,0.63,14.95,0.68,1.52,0.3,0.04,-0.03,-0.58,-46.16,12.56,-29.61
2025-11-25 22:52:40.344,1,0.49,0.63,11.32,1.58,2.81,0.0,0.02,-0.03,-0.58,-47.38,12.15,-26.76
2025-11-25 22:52:43.118,1,-0.59,0.13,14.14,0.81,1.51,0.22,0.04,-0.02,-0.57,-44.78,12.77,-29.63
2025-11-25 22:52:45.318,1,0.34,1.25,9.3,0.78,1.22,0.1,0.05,-0.03,-0.57,-43.95,12.08,-30.02
2025-11-25 22:52:46.818,1,-1.12,1.36,10.24,0.77,0.95,-0.06,0.05,-0.02,-0.57,-43.07,13.28,-31.05
2025-11-25 22:52:48.934,1,0.48,1.24,13.07,1.24,2.29,0.11,0.03,-0.03,-0.57,-45.83,12.66,-29.27
2025-11-25 22:52:50.276,1,0.17,0.51,13.13,0.68,1.11,0.2,0.03,-0.03,-0.57,-45.47,12.56,-28.22
2025-11-25 22:52:51.608,1,-0.2,1.13,15.74,0.42,3.21,0.44,0.02,-0.03,-0.57,-44.34,13.31,-29.36
2025-11-25 22:52:53.007,1,0.49,0.85,11.85,-0.06,0.15,0.24,0.03,-0.03,-0.57,-45.19,12.02,-29.44
2025-11-25 22:52:54.024,1,0.61,1.11,11.06,1.26,2.19,0.12,0.04,-0.03,-0.57,-44.72,12.34,-29.78
2025-11-25 22:52:54.899,1,0.35,0.4,13.58,0.37,0.91,0.23,0.03,-0.03,-0.57,-44.63,12.21,-30.77
2025-11-25 22:52:55.899,1,-0.72,0.5,13.72,-0.16,0.01,0.33,0.04,-0.03,-0.57,-45.41,11.51,-30.02
2025-11-25 22:52:57.415,1,-0.61,0.87,14.01,0.26,0.87,0.19,0.05,-0.02,-0.57,-24.15,2.51,-32.53
