Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-11-30 12:02:43.619,9,-2.0,7.14,10.36,-0.23,0.0,0.12,0.42,0.0,-0.32,0.96,-18.24,-29.51
2025-11-24 17:10:22.023,0,-0.94,3.28,8.46,-0.92,0.53,-0.45,0.03,0.15,0.77,9.36,-15.51,-34.46
2025-11-24 09:23:43.072,8,-5.16,2.38,8.28,-0.66,-0.38,-0.46,0.08,0.32,0.17,30.99,2.57,-27.68
2025-11-30 13:28:06.887,2,-4.06,8.16,5.31,-0.25,-0.56,-0.02,-0.06,0.55,0.63,6.11,-40.11,83.85
2025-11-30 12:02:18.491,1,-3.99,9.49,5.13,-0.09,-0.37,-0.11,0.59,0.14,-0.19,12.9,-21.81,-19.28
2025-11-30 12:05:08.667,2,-5.08,7.52,6.14,0.18,0.19,0.28,0.53,0.13,-0.32,15.13,-19.56,-23.01
2025-12-02 22:30:40.582,7,-2.98,7.22,6.13,-0.03,-0.18,0.05,0.07,0.41,0.69,25.11,-26.21,-24.08
2025-11-24 14:38:25.458,7,-3.38,6.43,6.36,-0.11,-0.8,0.05,0.13,0.36,0.63,24.69,-17.51,-15.24
2025-11-24 17:13:11.304,1,-4.94,6.5,6.25,-0.26,-0.22,-0.37,-0.06,0.39,0.76,25.01,-18.66,-20.06
2025-11-24 14:55:16.530,1,-5.65,4.77,6.53,-0.27,-0.2,-0.42,0.04,0.42,0.53,26.18,-13.26,-15.38
2025-11-24 14:53:14.128,6,-2.64,4.62,8.49,0.35,-0.02,-0.11,0.1,0.27,0.58,18.96,-11.76,-26.01
2025-11-24 17:14:50.394,6,-4.45,2.51,9.11,0.7,0.13,0.13,-0.05,0.27,0.72,22.86,-11.98,-26.4
2025-11-24 13:39:04.490,5,-1.87,9.0,4.76,-1.3,0.26,-0.44,0.21,0.53,0.64,22.01,-32.01,-6.71
2025-11-24 13:36:23.315,2,-2.98,5.99,7.34,-0.39,-0.64,-0.19,0.1,0.31,0.62,28.07,-12.47,-22.35
2025-11-24 13:39:56.696,8,-2.6,7.94,5.4,-0.88,-0.07,0.12,0.14,0.48,0.67,24.71,-26.48,-12.09
2025-11-24 13:36:17.092,2,-4.53,4.81,6.56,0.04,-0.85,-0.34,0.07,0.35,0.61,30.84,-10.2,-19.71
2025-11-30 12:03:16.018,0,-2.97,6.21,6.24,-0.95,-0.18,0.07,0.43,-0.03,-0.35,0.39,-20.46,-27.58
2025-11-24 17:07:44.712,8,-1.69,3.75,8.02,-0.46,-0.88,-0.03,0.01,0.17,0.76,14.34,-11.12,-31.28
2025-12-03 16:07:39.381,0,-3.61,2.48,8.2,-0.36,0.58,-0.3,-0.17,0.14,0.97,8.76,-11.7,-24.39
2025-11-24 09:30:17.233,9,-1.09,3.19,9.52,0.15,-0.23,0.1,0.04,0.19,0.84,19.35,-22.95,-28.59
2025-11-24 14:57:56.605,4,-5.22,4.57,6.42,0.27,-1.0,-1.15,-0.11,0.36,0.73,26.25,-12.71,-18.15
2025-11-24 09:21:44.971,8,-0.97,6.1,7.68,-0.27,0.49,0.57,0.31,-0.07,-0.44,-2.03,-12.19,-37.91
2025-11-24 09:37:26.159,4,-6.02,4.37,5.72,0.31,-0.04,0.04,-0.2,0.41,0.81,28.69,-26.25,-10.11
2025-11-24 17:11:36.270,0,-2.38,2.94,8.78,-0.06,0.49,-0.29,0.02,0.22,0.67,18.38,-11.61,-29.64
2025-11-24 13:42:14.071,0,0.81,8.06,4.73,0.45,-0.38,0.32,0.4,0.31,0.58,8.7,-23.63,-15.62
2025-11-24 09:33:13.454,4,-2.31,4.54,8.23,-0.13,-0.08,-0.09,0.01,0.25,0.86,22.09,-21.47,-22.88
2025-11-24 17:03:05.049,7,-2.25,5.99,8.18,-0.61,-0.14,-0.42,0.09,0.29,0.66,19.76,-20.12,-29.7
2025-11-24 09:48:07.024,3,-3.15,5.38,8.07,0.38,-0.47,0.53,0.07,0.34,0.66,40.69,-18.39,-24.62
2025-11-24 17:08:38.434,0,-1.27,2.33,10.0,0.07,-0.11,-0.02,0.02,0.16,0.8,12.26,-14.51,-34.31
2025-12-03 16:15:50.234,9,-3.12,2.5,10.43,-0.35,-0.76,-0.13,0.16,-0.18,-0.97,6.56,-29.19,-19.95
2025-11-24 14:45:50.091,4,-5.43,6.08,5.22,-0.26,-0.64,-0.12,0.09,0.41,0.48,25.41,-11.03,-20.66
2025-11-30 12:20:46.894,2,-5.84,8.95,0.36,-0.21,-0.75,0.32,-0.26,0.62,0.7,-7.35,29.83,107.33
2025-11-30 12:06:03.968,6,-3.65,4.01,10.32,-0.22,-0.88,-0.03,0.27,0.08,-0.41,2.55,-5.57,-36.34
2025-12-02 22:36:27.450,4,-6.8,5.99,3.26,-0.27,0.03,-0.83,0.09,0.47,0.61,28.89,-24.96,-17.68
2025-11-30 12:22:04.916,2,-7.29,4.62,7.07,-0.29,-0.53,-0.03,-0.33,0.38,0.84,-14.74,-37.03,94.71
2025-11-24 14:31:25.935,6,-0.72,5.22,7.79,0.15,-0.15,0.02,0.19,0.26,0.73,13.78,-20.06,-18.39
2025-11-30 12:17:47.431,4,-4.04,6.95,3.8,0.81,-0.86,0.41,0.45,-0.28,-0.84,-7.76,-13.71,79.97
2025-11-24 14:55:06.973,7,-3.09,1.97,8.9,-0.35,-1.53,-1.43,-0.14,0.18,0.92,25.82,-17.68,-30.11
